Date,DxA4,DxPL,DxSM,CcA4,CcPL,CcSM,FtA4,FtPL,FtSM,DwA4,DwPL,DwSM,NiA4,NikPL,NikSM,OzA4,OzPL,OzSM,tot,,4,,,,,,,,,,,,,,,
24/04/2013,1013,102,6,816,57,6,78,26,5,-764,44,5,494,156,7,603,75,7,460,,,,,,,,,,,,,,,,,
25/04/2013,73,66,6,60,5,7,-205,-11,5,-65,-25,5,-535,-38,6,0,0,0,-3,,,,,,,,,,,,,,,,,
26/04/2013,99,-21,5,27,-12,6,-93,17,6,990,12,6,-1328,95,7,162,-12,6,79,,,,,,,,,,,,,,,,,
29/04/2013,-593,-40,4,249,41,6,185,32,7,-343,-106,5,0,0,0,91,25,6,-48,,,,,,,,,,,,,,,,,
30/04/2013,-72,14,5,-348,26,7,-9,28,7,-1211,-21,4,-186,-6,6,197,61,6,102,,,,,,,,,,,,,,,,,
01/05/2013,-48,0,4,0,0,0,-308,-21,6,-477,139,5,-195,39,6,-5,21,7,178,,,,,,,,,,,,,,,,,
02/05/2013,106,57,5,-508,-30,6,218,10,7,831,131,5,44,-33,5,47,-40,6,95,,,,,,,,,,,,,,,,,
03/05/2013,460,150,6,348,39,6,165,61,7,844,142,6,0,0,0,188,1,7,393,,,,,,,,,,,,,,,,,
06/05/2013,32,-7,6,-1106,2,7,0,0,0,482,-5,5,0,0,0,139,13,8,3,,,,,,,,,,,,,,,,,
07/05/2013,-111,-56,5,-205,-6,7,-92,-35,7,223,87,6,657,220,5,586,-17,7,193,,,,,,,,,,,,,,,,,
08/05/2013,748,73,5,-618,-32,6,50,27,7,257,49,6,-1001,-90,5,94,47,7,74,,,,,,,,,,,,,,,,,
09/05/2013,-279,-31,4,-545,-2,5,109,9,7,169,-22,6,-1099,176,6,478,8,7,138,,,,,,,,,,,,,,,,,
10/05/2013,246,1,5,-321,-22,4,13,32,8,-429,-35,5,146,159,6,713,9,8,144,,,,,,,,,,,,,,,,,
13/05/2013,-348,3,6,354,-3,4,-417,-7,7,-824,21,6,-392,-22,5,957,6,8,-2,,,,,,,,,,,,,,,,,
14/05/2013,-18,-35,5,101,16,4,105,54,7,673,123,7,-146,65,6,612,7,8,230,,,,,,,,,,,,,,,,,
15/05/2013,366,28,6,-231,-23,3,-600,-8,6,-266,-64,6,402,134,6,861,-31,7,36,,,,,,,,,,,,,,,,,
16/05/2013,-275,-21,5,-947,-11,3,-1490,6,7,-1403,41,6,-421,109,7,-112,29,8,153,,,,,,,,,,,,,,,,,
17/05/2013,-183,-42,4,509,33,3,-1075,-35,6,-411,-119,5,842,212,7,217,7,8,56,,,,,,,,,,,,,,,,,
20/05/2013,-466,-21,4,-319,-17,2,-268,-33,5,-356,13,6,321,100,8,-476,-20,7,22,,,,,,,,,,,,,,,,,
21/05/2013,410,25,5,-474,-26,2,192,48,6,460,53,6,279,116,8,-429,28,8,244,,,,,,,,,,,,,,,,,
22/05/2013,131,63,5,-881,-15,2,-457,-36,5,-558,80,6,1228,186,9,182,-21,7,257,,,,,,,,,,,,,,,,,
23/05/2013,621,-58,5,-856,-11,2,-814,143,5,684,-7,6,-3865,1256,9,-315,96,7,1419,,,,,,,,,,,,,,,,,
24/05/2013,-252,85,5,44,-25,2,-704,43,5,-138,-12,6,-360,120,9,-328,77,7,288,,,,,,,,,,,,,,,,,
27/05/2013,-125,-36,4,547,16,3,0,0,0,0,0,0,-769,231,10,-135,25,7,236,,,,,,,,,,,,,,,,,
28/05/2013,-556,-49,4,-120,-45,2,398,108,6,226,102,6,1104,368,10,-116,-13,6,471,,,,,,,,,,,,,,,,,
29/05/2013,-402,100,4,-496,51,3,141,-135,5,-534,97,6,-501,167,10,-527,-8,6,272,,,,,,,,,,,,,,,,,
30/05/2013,505,86,5,-40,-32,3,549,30,6,1516,18,7,-1636,484,10,-256,42,6,628,,,,,,,,,,,,,,,,,
31/05/2013,-448,36,6,-282,47,3,635,-74,5,1180,-206,6,-98,29,10,-347,13,6,-155,,,,,,,,,,,,,,,,,
03/06/2013,-82,5,7,295,-9,3,-74,58,6,658,130,7,-549,289,10,-655,40,7,513,,,,,,,,,,,,,,,,,
04/06/2013,791,-63,6,208,-24,3,319,34,7,-894,77,7,1230,347,10,-472,-13,6,358,,,,,,,,,,,,,,,,,
05/06/2013,84,-33,5,-261,52,4,2,-140,6,-1793,207,7,-1421,552,10,-229,62,7,700,,,,,,,,,,,,,,,,,
06/06/2013,793,-90,5,-361,47,5,248,-83,6,1250,85,7,158,-21,9,-650,50,7,-12,,,,,,,,,,,,,,,,,
07/06/2013,104,130,5,333,52,6,269,76,6,721,204,8,632,172,9,261,-43,6,591,,,,,,,,,,,,,,,,,
10/06/2013,155,62,6,-112,0,5,-52,12,6,-88,9,9,1165,372,9,0,0,0,455,,,,,,,,,,,,,,,,,
11/06/2013,523,-34,6,-258,39,6,-346,60,6,-161,109,9,-607,187,9,-67,-20,5,341,,,,,,,,,,,,,,,,,
12/06/2013,18,-62,5,0,11,6,64,-40,6,489,-135,8,400,201,9,44,-33,5,-58,,,,,,,,,,,,,,,,,
13/06/2013,-135,-72,4,-208,-50,6,445,5,6,707,184,8,-1205,593,9,-134,31,6,691,,,,,,,,,,,,,,,,,
14/06/2013,-62,30,4,-174,18,6,-204,-3,6,-771,108,9,399,18,9,-231,-91,5,80,,,,,,,,,,,,,,,,,
17/06/2013,-20,-45,3,40,49,7,114,22,6,673,101,9,820,449,9,491,47,5,623,,,,,,,,,,,,,,,,,
18/06/2013,858,34,4,90,12,8,633,44,6,-122,-132,8,130,-8,8,241,-10,4,-60,,,,,,,,,,,,,,,,,
19/06/2013,9,-58,4,91,-27,7,-548,25,7,-509,204,8,303,12,8,190,47,5,203,,,,,,,,,,,,,,,,,
20/06/2013,-422,158,5,-244,79,7,-516,189,8,-1758,348,8,942,-87,8,36,-98,4,589,,,,,,,,,,,,,,,,,
21/06/2013,-390,157,5,-251,61,7,-257,44,8,-1109,-38,7,775,442,8,-200,20,4,686,,,,,,,,,,,,,,,,,
24/06/2013,211,-85,4,-84,57,8,-290,87,8,-454,136,7,-585,355,8,-421,73,5,623,,,,,,,,,,,,,,,,,
25/06/2013,171,70,5,-715,-7,7,-650,-73,7,691,90,7,-580,113,8,391,-17,5,176,,,,,,,,,,,,,,,,,
26/06/2013,1240,131,6,36,71,7,-366,-64,7,-162,-140,7,-746,319,8,-607,-74,5,243,,,,,,,,,,,,,,,,,
27/06/2013,338,45,7,544,40,8,-9,-77,6,1264,103,7,-119,-245,7,-66,-77,4,-211,,,,,,,,,,,,,,,,,
28/06/2013,-12,57,7,60,-28,7,87,-27,6,-517,107,7,1288,293,7,599,-10,4,392,,,,,,,,,,,,,,,,,
01/07/2013,21,-16,7,-62,-5,6,-685,-92,5,832,63,7,515,105,7,466,-85,3,-30,,,,,,,,,,,,,,,,,
02/07/2013,-113,78,7,-189,33,6,212,-4,4,327,-43,7,494,130,8,-327,-120,3,74,,,,,,,,,,,,,,,,,
03/07/2013,5,-12,7,-117,6,7,-216,74,4,208,64,7,-215,94,8,-281,82,3,308,,,,,,,,,,,,,,,,,
04/07/2013,-394,-116,6,259,75,7,663,192,4,0,0,0,82,49,9,116,53,4,253,,,,,,,,,,,,,,,,,
05/07/2013,-384,204,6,-289,57,7,-308,46,4,626,140,7,477,159,9,186,45,4,651,,,,,,,,,,,,,,,,,
08/07/2013,430,103,7,-317,-42,6,174,74,4,523,88,8,-1035,382,9,-158,28,4,633,,,,,,,,,,,,,,,,,
09/07/2013,-90,-37,6,46,3,7,-399,-63,4,180,72,8,891,178,9,169,68,5,221,,,,,,,,,,,,,,,,,
10/07/2013,315,9,6,-31,0,6,193,-8,4,-151,6,8,100,-48,8,-474,-19,5,-60,,,,,,,,,,,,,,,,,
11/07/2013,2,-5,5,-15,16,6,117,38,5,560,163,9,905,198,9,-204,-61,5,349,,,,,,,,,,,,,,,,,
12/07/2013,-48,-20,4,-525,24,7,-23,-2,5,-163,-3,8,185,31,9,-459,-11,5,19,,,,,,,,,,,,,,,,,
15/07/2013,14,-3,4,-211,-12,7,-45,-41,5,522,24,8,0,0,0,-67,-8,5,-40,,,,,,,,,,,,,,,,,
16/07/2013,-125,51,4,-840,32,7,-339,30,6,-560,33,8,-601,-4,8,366,3,6,145,,,,,,,,,,,,,,,,,
17/07/2013,657,38,5,-49,-13,6,-803,-16,5,-1473,-13,8,-863,-123,7,-20,3,6,-124,,,,,,,,,,,,,,,,,
18/07/2013,568,98,6,179,64,6,354,62,5,-378,-82,7,24,163,7,171,11,6,316,,,,,,,,,,,,,,,,,
19/07/2013,-195,-33,5,-403,-10,5,-713,3,5,-1195,-20,6,-383,320,7,680,-18,5,242,,,,,,,,,,,,,,,,,
22/07/2013,-349,12,5,-364,-11,5,-993,8,5,-330,-2,5,382,-112,6,341,29,5,-76,,,,,,,,,,,,,,,,,
23/07/2013,-793,45,6,-800,30,5,104,-26,5,61,21,5,982,224,6,117,16,5,310,,,,,,,,,,,,,,,,,
24/07/2013,42,54,6,462,32,6,133,23,6,-545,35,5,999,11,6,144,17,6,172,,,,,,,,,,,,,,,,,
25/07/2013,-460,51,7,-591,6,6,-254,32,6,-833,-17,4,-1146,184,7,861,-4,6,252,,,,,,,,,,,,,,,,,
26/07/2013,51,-97,7,-66,11,6,-186,33,7,-599,-11,4,-1458,209,7,133,6,7,151,,,,,,,,,,,,,,,,,
29/07/2013,-313,48,8,-434,20,7,771,5,8,-680,35,4,-980,238,7,614,4,8,350,,,,,,,,,,,,,,,,,
30/07/2013,95,-31,7,-467,-3,6,-112,-11,7,321,-13,3,844,236,8,274,-2,7,176,,,,,,,,,,,,,,,,,
31/07/2013,-44,-41,6,-118,-18,6,776,50,8,582,-29,3,-394,66,9,537,10,7,38,,,,,,,,,,,,,,,,,
01/08/2013,-168,-91,5,38,46,6,292,61,8,878,124,4,860,332,9,311,11,7,483,,,,,,,,,,,,,,,,,
02/08/2013,-898,22,6,-362,13,7,-650,34,8,-523,-30,4,604,287,9,274,52,8,378,,,,,,,,,,,,,,,,,
05/08/2013,-218,18,6,-848,-1,7,-83,28,8,-100,40,5,156,-60,9,-1176,5,8,30,,,,,,,,,,,,,,,,,
06/08/2013,761,-88,5,-800,18,7,-657,16,9,-495,89,5,643,164,9,995,-6,7,193,,,,,,,,,,,,,,,,,
07/08/2013,-566,5,5,542,13,7,-851,93,9,-478,45,5,-1110,331,9,-370,91,7,578,,,,,,,,,,,,,,,,,
08/08/2013,-22,-62,4,822,18,7,319,19,9,-48,-21,5,-529,173,9,111,50,8,177,,,,,,,,,,,,,,,,,
09/08/2013,228,5,5,-231,-3,6,292,53,9,-659,71,6,-1715,58,9,-231,8,8,192,,,,,,,,,,,,,,,,,
12/08/2013,381,17,5,-824,9,6,231,-9,8,-301,-5,5,71,49,9,-102,-55,7,6,,,,,,,,,,,,,,,,,
13/08/2013,717,20,6,542,10,7,-151,-38,8,-307,-30,5,494,171,9,403,48,8,181,,,,,,,,,,,,,,,,,
14/08/2013,-498,-13,6,-72,-15,7,-29,25,8,1134,-110,5,-25,-113,8,-525,1,8,-225,,,,,,,,,,,,,,,,,
15/08/2013,-821,43,7,-627,16,7,-310,104,8,-201,221,5,-713,93,8,581,-4,7,473,,,,,,,,,,,,,,,,,
16/08/2013,313,44,7,376,31,7,256,17,8,-234,31,6,111,117,8,-312,37,7,277,,,,,,,,,,,,,,,,,
19/08/2013,146,-29,6,-815,38,8,439,-34,7,-234,66,6,93,88,9,-52,-2,6,127,,,,,,,,,,,,,,,,,
20/08/2013,345,5,7,-409,38,8,-157,12,7,-451,9,6,-574,237,9,-582,33,7,334,,,,,,,,,,,,,,,,,
21/08/2013,155,-16,6,791,-27,7,166,-63,6,654,-96,5,-760,7,9,-68,-21,6,-216,,,,,,,,,,,,,,,,,
22/08/2013,739,109,7,407,41,7,126,56,6,342,55,6,267,51,9,101,-23,5,289,,,,,,,,,,,,,,,,,
23/08/2013,646,19,7,-339,-10,7,517,45,6,-194,-21,5,871,77,9,7,46,5,156,,,,,,,,,,,,,,,,,
26/08/2013,-70,-11,6,-5,6,7,0,0,0,-442,69,6,-207,84,9,-142,-12,5,136,,,,,,,,,,,,,,,,,
27/08/2013,-1292,136,6,-145,80,7,172,-51,6,-370,163,7,1469,-10,8,175,4,5,322,,,,,,,,,,,,,,,,,
28/08/2013,-1085,45,7,-195,-5,7,0,0,0,-1131,-53,7,-479,-53,8,-168,53,5,-13,,,,,,,,,,,,,,,,,
29/08/2013,-99,-6,6,-727,-5,6,0,0,0,1754,23,7,-116,-77,7,-85,-5,5,-70,,,,,,,,,,,,,,,,,
30/08/2013,-1093,95,6,-13,52,6,0,0,0,-157,34,7,0,0,0,169,42,5,223,,,,,,,,,,,,,,,,,
02/09/2013,-296,-20,6,142,31,6,613,93,7,0,0,0,164,135,7,-125,-53,5,186,,,,,,,,,,,,,,,,,
03/09/2013,-76,78,6,76,-41,5,-481,38,7,-668,-32,6,153,229,7,-587,-11,4,261,,,,,,,,,,,,,,,,,
04/09/2013,-441,6,7,377,-2,5,-266,-7,6,110,99,6,676,179,7,-923,33,5,308,,,,,,,,,,,,,,,,,
05/09/2013,269,29,7,-210,-21,4,-213,-57,5,1578,8,7,-263,75,7,499,-18,5,16,,,,,,,,,,,,,,,,,
06/09/2013,217,54,7,201,48,5,278,15,6,16,-20,6,-1052,227,7,-92,-6,4,318,,,,,,,,,,,,,,,,,
09/09/2013,-316,-1,7,-99,6,5,-263,16,6,520,136,7,578,63,7,-177,-35,4,185,,,,,,,,,,,,,,,,,
10/09/2013,664,89,7,44,46,5,852,53,7,501,124,7,-304,-104,6,341,20,4,228,,,,,,,,,,,,,,,,,
11/09/2013,265,43,7,100,12,6,145,4,7,81,133,7,-429,87,7,650,32,4,311,,,,,,,,,,,,,,,,,
12/09/2013,343,-15,7,331,-11,6,-347,-1,6,68,-26,7,-216,11,8,-225,-7,4,-49,,,,,,,,,,,,,,,,,
13/09/2013,240,48,7,33,12,6,-354,5,7,385,63,7,-49,-88,8,364,-23,3,17,,,,,,,,,,,,,,,,,
16/09/2013,473,13,8,-290,2,6,199,39,7,577,114,7,0,0,0,729,27,4,195,,,,,,,,,,,,,,,,,
17/09/2013,78,1,8,116,4,7,-626,53,7,174,27,8,-80,145,8,892,3,5,233,,,,,,,,,,,,,,,,,
18/09/2013,299,19,8,-171,-23,7,-464,11,8,564,144,8,-250,-93,7,520,-15,4,43,,,,,,,,,,,,,,,,,
19/09/2013,343,-41,7,-501,22,8,541,66,9,-6,41,8,-157,-86,6,560,59,5,61,,,,,,,,,,,,,,,,,
20/09/2013,-134,17,7,-248,-9,7,518,-29,8,-489,184,9,-922,60,6,-287,18,6,241,,,,,,,,,,,,,,,,,
23/09/2013,-397,48,8,63,-35,6,-977,39,8,455,-51,8,199,0,5,606,-25,6,-24,,,,,,,,,,,,,,,,,
24/09/2013,-232,-20,7,-164,-21,5,405,15,8,417,-67,7,441,107,5,46,-16,5,-2,,,,,,,,,,,,,,,,,
25/09/2013,380,11,7,-255,-10,4,-734,20,8,-501,66,7,-463,92,6,89,40,5,219,,,,,,,,,,,,,,,,,
26/09/2013,-109,15,8,-415,12,5,56,14,9,839,54,8,-407,-246,5,-216,-18,5,-169,,,,,,,,,,,,,,,,,
27/09/2013,296,-11,7,613,-6,4,75,-53,8,-1146,60,8,602,-44,4,-90,-14,5,-68,,,,,,,,,,,,,,,,,
30/09/2013,159,31,7,-481,-1,3,100,-51,7,-668,120,8,-1449,75,5,130,-84,4,90,,,,,,,,,,,,,,,,,
01/10/2013,26,70,7,555,45,3,-57,2,7,66,60,8,-125,33,5,112,-12,3,198,,,,,,,,,,,,,,,,,
02/10/2013,644,-22,6,-512,20,4,258,-22,6,282,-50,7,-738,322,6,147,9,4,257,,,,,,,,,,,,,,,,,
03/10/2013,-305,50,7,-210,31,4,151,11,6,204,-131,6,521,17,7,400,17,4,-5,,,,,,,,,,,,,,,,,
04/10/2013,173,32,7,542,37,5,-233,-5,6,37,78,6,83,-6,6,16,-26,3,110,,,,,,,,,,,,,,,,,
07/10/2013,427,35,7,-98,-21,5,-571,17,6,-560,133,7,-939,205,7,-112,45,4,414,,,,,,,,,,,,,,,,,
08/10/2013,-456,35,8,-192,27,6,-274,71,6,26,-162,7,140,100,7,66,-13,4,58,,,,,,,,,,,,,,,,,
09/10/2013,72,-24,7,-213,0,6,128,-28,5,-59,-25,6,519,248,7,267,8,4,179,,,,,,,,,,,,,,,,,
10/10/2013,1017,123,7,154,62,6,125,92,5,-114,-320,5,119,97,8,-278,6,5,60,,,,,,,,,,,,,,,,,
11/10/2013,418,20,8,-828,7,7,406,57,6,-21,-111,4,944,28,9,216,83,6,84,,,,,,,,,,,,,,,,,
14/10/2013,-471,-36,7,-774,-17,7,140,21,7,286,70,4,-16,0,8,-154,23,7,61,,,,,,,,,,,,,,,,,
15/10/2013,-588,-47,6,-645,-17,6,130,41,7,-458,132,4,-132,68,8,374,53,8,230,,,,,,,,,,,,,,,,,
16/10/2013,512,53,7,-142,-13,5,0,-23,7,2321,203,5,276,33,8,162,5,8,258,,,,,,,,,,,,,,,,,
17/10/2013,-163,5,7,-377,-6,4,15,4,7,225,2,6,-23,53,8,88,18,8,76,,,,,,,,,,,,,,,,,
18/10/2013,-384,-15,6,125,26,4,-289,-47,7,65,28,6,378,-28,8,32,39,9,3,,,,,,,,,,,,,,,,,
21/10/2013,79,39,6,-444,9,5,-605,-31,6,224,-9,5,489,70,8,125,31,9,109,,,,,,,,,,,,,,,,,
22/10/2013,752,93,6,98,29,5,6,42,6,-88,-74,5,-663,-36,7,52,19,10,73,,,,,,,,,,,,,,,,,
23/10/2013,695,13,7,-324,11,6,79,-22,6,-560,52,6,-957,358,7,229,-14,9,398,,,,,,,,,,,,,,,,,
24/10/2013,-455,-13,6,-123,-4,5,25,39,6,528,94,7,710,141,7,-19,-17,8,240,,,,,,,,,,,,,,,,,
25/10/2013,591,33,6,342,23,5,116,8,6,177,46,8,-816,351,7,-671,-12,7,449,,,,,,,,,,,,,,,,,
28/10/2013,337,-34,6,-90,36,6,159,5,6,-685,0,7,223,134,8,-287,-51,6,90,,,,,,,,,,,,,,,,,
29/10/2013,11,56,7,-421,-36,6,-79,-49,5,54,108,7,58,37,8,27,-26,5,90,,,,,,,,,,,,,,,,,
30/10/2013,-433,20,7,404,1,7,34,3,6,-782,62,7,478,37,8,803,14,5,137,,,,,,,,,,,,,,,,,
31/10/2013,346,49,7,-43,-39,7,-750,47,6,-323,74,7,-260,146,8,64,-5,4,272,,,,,,,,,,,,,,,,,
01/11/2013,202,-24,7,-173,29,7,38,4,7,209,58,7,-2839,201,9,-471,14,4,282,,,,,,,,,,,,,,,,,
04/11/2013,-619,-1,6,-66,-4,6,-642,-29,7,610,18,8,0,0,0,-101,22,4,6,,,,,,,,,,,,,,,,,
05/11/2013,-249,27,6,-223,44,6,452,-17,6,506,-13,8,-299,95,9,71,42,4,178,,,,,,,,,,,,,,,,,
06/11/2013,322,11,6,149,22,6,-799,5,7,-141,-118,7,71,182,10,-46,0,4,102,,,,,,,,,,,,,,,,,
07/11/2013,378,43,7,-413,2,7,200,-45,6,-468,157,7,-248,128,10,-66,11,5,296,,,,,,,,,,,,,,,,,
08/11/2013,-1097,-41,6,-300,-6,6,504,11,6,271,170,7,-1452,-61,9,-715,21,6,94,,,,,,,,,,,,,,,,,
11/11/2013,37,26,7,-207,-27,5,711,20,6,-831,-24,7,664,-1,8,143,-13,6,-19,,,,,,,,,,,,,,,,,
12/11/2013,-797,27,7,-950,25,6,-367,1,7,-402,22,7,370,299,8,133,6,7,380,,,,,,,,,,,,,,,,,
13/11/2013,45,-2,6,-240,11,6,-255,97,7,-81,-82,6,173,39,8,-145,69,7,132,,,,,,,,,,,,,,,,,
14/11/2013,28,13,6,-215,2,7,785,36,7,-685,-70,5,997,210,8,19,34,8,225,,,,,,,,,,,,,,,,,
15/11/2013,510,11,7,-342,-10,6,333,27,7,-628,-86,4,90,132,8,140,44,8,118,,,,,,,,,,,,,,,,,
18/11/2013,630,71,8,-195,-32,6,-239,-31,7,-1127,-13,3,-108,89,8,-148,18,8,102,,,,,,,,,,,,,,,,,
19/11/2013,485,-4,7,-270,31,6,-359,26,8,-1822,7,4,20,30,8,-189,30,8,120,,,,,,,,,,,,,,,,,
20/11/2013,-36,-26,6,-187,-5,5,-139,17,8,-312,70,5,-323,100,8,134,-43,8,113,,,,,,,,,,,,,,,,,
21/11/2013,28,68,6,135,7,5,-266,0,8,174,102,5,645,189,8,-256,21,8,387,,,,,,,,,,,,,,,,,
22/11/2013,-76,-8,6,15,14,6,-332,7,8,-2260,-56,4,-210,131,9,110,46,8,134,,,,,,,,,,,,,,,,,
25/11/2013,184,42,6,-310,-4,6,245,21,8,-116,-1,4,-600,-114,9,514,16,9,-40,,,,,,,,,,,,,,,,,
26/11/2013,192,-8,5,463,-18,5,-448,59,8,-480,-2,3,1292,13,9,2,5,9,49,,,,,,,,,,,,,,,,,
27/11/2013,-278,-42,5,-236,-6,4,-328,-14,7,-405,-24,3,596,35,9,-455,26,9,-25,,,,,,,,,,,,,,,,,
28/11/2013,448,27,5,-234,-10,3,-131,-4,6,0,0,0,-609,-105,8,-318,-2,8,-94,,,,,,,,,,,,,,,,,
29/11/2013,264,26,5,36,-2,3,-364,3,6,-337,19,4,669,1,8,-637,13,8,60,,,,,,,,,,,,,,,,,
02/12/2013,949,-11,4,-233,9,4,-522,56,7,1019,-78,4,-16,5,8,-248,40,8,21,,,,,,,,,,,,,,,,,
03/12/2013,-318,175,5,54,-104,3,210,-63,6,1351,-90,4,150,2,8,-176,24,8,-56,,,,,,,,,,,,,,,,,
04/12/2013,320,-106,5,77,-35,3,-310,22,6,284,-21,3,-1455,112,8,-195,-18,8,-46,,,,,,,,,,,,,,,,,
05/12/2013,-389,26,5,269,-41,2,-368,12,7,-1226,64,3,-567,178,8,-576,71,8,310,,,,,,,,,,,,,,,,,
06/12/2013,238,46,6,205,18,2,300,54,7,-175,-194,2,499,187,8,228,-11,7,100,,,,,,,,,,,,,,,,,
09/12/2013,-237,24,6,-416,9,3,-443,-8,6,979,7,3,335,93,9,-198,38,7,163,,,,,,,,,,,,,,,,,
10/12/2013,-195,66,7,406,-36,3,-97,37,6,-165,51,4,-278,23,9,-689,2,7,143,,,,,,,,,,,,,,,,,
11/12/2013,153,-16,7,-214,7,4,559,-15,6,-416,127,5,-49,-5,8,-249,30,7,128,,,,,,,,,,,,,,,,,
12/12/2013,-224,16,7,-643,9,5,-295,63,7,-1386,106,6,79,-35,8,-208,41,8,200,,,,,,,,,,,,,,,,,
13/12/2013,221,-11,6,20,-10,5,-13,5,7,37,9,6,171,86,8,-2,-33,7,46,,,,,,,,,,,,,,,,,
16/12/2013,79,159,7,-89,-68,4,771,82,7,1573,125,7,-1165,255,8,-418,9,7,562,,,,,,,,,,,,,,,,,
17/12/2013,-245,58,7,325,-32,4,-80,36,8,484,-9,7,-131,11,8,58,13,7,77,,,,,,,,,,,,,,,,,
18/12/2013,93,37,8,416,22,5,-247,-6,7,312,291,8,346,315,8,276,-7,7,652,,,,,,,,,,,,,,,,,
19/12/2013,425,56,8,33,8,6,276,63,7,-431,-16,7,578,50,8,257,103,7,264,,,,,,,,,,,,,,,,,
20/12/2013,77,29,8,-249,-17,5,211,22,7,10,42,8,-303,-79,7,455,60,8,57,,,,,,,,,,,,,,,,,
23/12/2013,194,53,8,199,15,5,-142,-72,7,-1026,-70,7,16,0,6,-69,-30,7,-104,,,,,,,,,,,,,,,,,
24/12/2013,0,0,0,-361,-8,5,115,15,7,934,62,7,-313,67,6,117,34,7,170,,,,,,,,,,,,,,,,,
25/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,-468,-149,6,0,0,0,-149,,,,,,,,,,,,,,,,,
26/12/2013,0,0,0,0,0,0,0,0,0,137,109,7,-173,-87,6,0,0,0,22,,,,,,,,,,,,,,,,,
27/12/2013,56,30,8,167,32,5,462,57,8,40,-8,6,-537,50,6,-265,1,7,162,,,,,,,,,,,,,,,,,
30/12/2013,-349,35,9,-310,7,5,-160,20,8,88,19,6,-94,-22,5,162,34,7,93,,,,,,,,,,,,,,,,,
31/12/2013,0,0,0,-321,-15,5,183,18,8,-242,-65,5,0,0,0,-248,5,8,-57,,,,,,,,,,,,,,,,,
02/01/2014,-605,198,9,-990,80,6,-167,31,8,-504,131,6,0,0,0,0,0,0,440,,,,,,,,,,,,,,,,,
03/01/2014,360,25,10,471,9,7,-612,-13,7,1059,13,6,0,0,0,0,0,0,34,,,,,,,,,,,,,,,,,
06/01/2014,153,9,10,372,-14,6,-378,0,7,61,-49,6,0,0,0,0,0,0,-54,,,,,,,,,,,,,,,,,
07/01/2014,308,60,10,-320,-31,5,212,25,7,260,102,6,0,0,0,0,0,0,156,,,,,,,,,,,,,,,,,
08/01/2014,165,-15,9,180,-8,5,39,-34,6,316,-65,6,0,0,0,0,0,0,-122,,,,,,,,,,,,,,,,,
09/01/2014,405,-70,8,170,-35,4,-350,31,7,94,-26,5,0,0,0,0,0,0,-100,,,,,,,,,,,,,,,,,
10/01/2014,-116,1,8,213,4,5,0,0,0,1777,-17,4,0,0,0,0,0,0,-12,,,,,,,,,,,,,,,,,
13/01/2014,-216,-12,7,31,1,5,64,17,7,-596,176,5,0,0,0,0,0,0,182,,,,,,,,,,,,,,,,,
14/01/2014,940,150,7,-419,-47,4,52,10,7,748,112,5,0,0,0,0,0,0,225,,,,,,,,,,,,,,,,,
15/01/2014,663,143,7,369,45,5,-138,-53,6,572,104,6,0,0,0,0,0,0,239,,,,,,,,,,,,,,,,,
16/01/2014,-182,24,7,-619,14,5,-282,5,6,436,-61,5,0,0,0,0,0,0,-18,,,,,,,,,,,,,,,,,
17/01/2014,73,25,7,-510,-4,4,126,14,6,1211,51,5,0,0,0,0,0,0,86,,,,,,,,,,,,,,,,,
20/01/2014,363,3,7,-304,-2,4,-138,-8,6,0,0,0,0,0,0,0,0,0,-7,,,,,,,,,,,,,,,,,
21/01/2014,-370,22,7,69,-3,4,-752,3,7,-312,45,6,0,0,0,0,0,0,67,,,,,,,,,,,,,,,,,
22/01/2014,-665,32,8,28,-13,4,-624,8,7,1098,-47,5,0,0,0,0,0,0,-20,,,,,,,,,,,,,,,,,
23/01/2014,730,-60,8,435,-38,4,-136,53,8,-544,175,6,0,0,0,0,0,0,130,,,,,,,,,,,,,,,,,
24/01/2014,-1066,255,8,-94,123,4,-1075,109,8,-757,324,7,0,0,0,0,0,0,811,,,,,,,,,,,,,,,,,
27/01/2014,-641,40,9,143,-21,3,-462,113,8,-1272,41,8,0,0,0,0,0,0,173,,,,,,,,,,,,,,,,,
28/01/2014,658,1,9,-135,-14,3,806,21,8,964,88,8,0,0,0,0,0,0,96,,,,,,,,,,,,,,,,,
29/01/2014,-350,170,9,-167,64,3,233,-28,8,-460,188,8,0,0,0,0,0,0,394,,,,,,,,,,,,,,,,,
30/01/2014,84,29,9,147,20,3,-436,6,8,827,106,8,0,0,0,0,0,0,161,,,,,,,,,,,,,,,,,
31/01/2014,47,-34,8,-536,29,4,-573,28,8,-601,148,9,0,0,0,0,0,0,171,,,,,,,,,,,,,,,,,
03/02/2014,-758,132,8,-401,52,5,-206,44,9,-960,325,9,0,0,0,0,0,0,553,,,,,,,,,,,,,,,,,
04/02/2014,-314,-2,7,-575,-25,5,-281,17,9,644,72,9,0,0,0,0,0,0,62,,,,,,,,,,,,,,,,,
05/02/2014,-552,-11,6,176,6,6,-30,-9,8,-8,3,10,0,0,0,0,0,0,-11,,,,,,,,,,,,,,,,,
06/02/2014,-80,-91,6,-195,-49,6,-42,-100,7,919,185,10,0,0,0,0,0,0,-55,,,,,,,,,,,,,,,,,
